,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
114,1900115,"3-[[4-(dimethylamino)-2,3,5,6-tetrafluorophenyl]methylideneamino]-8-methoxy-5H-pyrimido[5,4-b]indol-4-one",CN(C)C1=C(C(=C(C(=C1F)F)C=NN2C=NC3=C(C2=O)NC4=C3C=C(C=C4)OC)F)F,,,,,,
115,1900116,"methyl 5-bromo-3-[[2-(1,2,3,4-tetrahydroisoquinolin-2-ium-2-yl)acetyl]amino]-1H-indole-2-carboxylate",COC(=O)C1=C(C2=C(N1)C=CC(=C2)Br)NC(=O)C[NH+]3CCC4=CC=CC=C4C3,,,,,,
116,1900117,"methyl 5-bromo-3-[(3,4-dihydroisoquinolin-2(1H)-ylacetyl)amino]-1H-indole-2-carboxylate",COC(=O)C1=C(C2=C(N1)C=CC(=C2)Br)NC(=O)CN3CCC4=CC=CC=C4C3,,,,,,
117,1900118,1-[3-[(1S)-1-[(1R)-1-(1-acetylindol-3-yl)-2-nitroethyl]sulfanyl-2-nitroethyl]indol-1-yl]ethanone,CC(=O)N1C=C(C2=CC=CC=C21)[C@@H](C[N+](=O)[O-])S[C@@H](C[N+](=O)[O-])C3=CN(C4=CC=CC=C43)C(=O)C,,,,,,
118,1900119,1-[3-[(1R)-1-[(1R)-1-(1-acetylindol-3-yl)-2-nitroethyl]sulfanyl-2-nitroethyl]indol-1-yl]ethanone,CC(=O)N1C=C(C2=CC=CC=C21)[C@H](C[N+](=O)[O-])S[C@@H](C[N+](=O)[O-])C3=CN(C4=CC=CC=C43)C(=O)C,,,,,,
119,1900120,1-[3-[(1S)-1-[(1S)-1-(1-acetylindol-3-yl)-2-nitroethyl]sulfanyl-2-nitroethyl]indol-1-yl]ethanone,CC(=O)N1C=C(C2=CC=CC=C21)[C@@H](C[N+](=O)[O-])S[C@H](C[N+](=O)[O-])C3=CN(C4=CC=CC=C43)C(=O)C,,,,,,
120,1900121,"benzyl (2S,3R)-3-benzylsulfanyl-3-(1H-indol-3-yl)-2-nitropropanoate",C1=CC=C(C=C1)COC(=O)[C@@H]([C@@H](C2=CNC3=CC=CC=C32)SCC4=CC=CC=C4)[N+](=O)[O-],,,,,,
121,1900122,"benzyl (2R,3R)-3-benzylsulfanyl-3-(1H-indol-3-yl)-2-nitropropanoate",C1=CC=C(C=C1)COC(=O)[C@H]([C@@H](C2=CNC3=CC=CC=C32)SCC4=CC=CC=C4)[N+](=O)[O-],,,,,,
122,1900123,"benzyl (2S,3S)-3-benzylsulfanyl-3-(1H-indol-3-yl)-2-nitropropanoate",C1=CC=C(C=C1)COC(=O)[C@@H]([C@H](C2=CNC3=CC=CC=C32)SCC4=CC=CC=C4)[N+](=O)[O-],,,,,,
123,1900124,"benzyl (2R,3S)-3-benzylsulfanyl-3-(1H-indol-3-yl)-2-nitropropanoate",C1=CC=C(C=C1)COC(=O)[C@H]([C@H](C2=CNC3=CC=CC=C32)SCC4=CC=CC=C4)[N+](=O)[O-],,,,,,
124,1900125,"ethyl (2S)-3,3,3-trifluoro-2-hydroxy-2-[3-methoxy-4-[(2,3,4,5,6-pentafluorobenzoyl)amino]phenyl]propanoate",CCOC(=O)[C@@](C1=CC(=C(C=C1)NC(=O)C2=C(C(=C(C(=C2F)F)F)F)F)OC)(C(F)(F)F)O,,,,,,
125,1900126,"ethyl (2R)-3,3,3-trifluoro-2-hydroxy-2-[3-methoxy-4-[(2,3,4,5,6-pentafluorobenzoyl)amino]phenyl]propanoate",CCOC(=O)[C@](C1=CC(=C(C=C1)NC(=O)C2=C(C(=C(C(=C2F)F)F)F)F)OC)(C(F)(F)F)O,,,,,,
126,1900127,CID 1900127,C1=CC=C2C(=C1)C(=O)[C@H](C(=O)C2=O)C3=CC=C(C=C3)I,,,,,,
127,1900128,CID 1900128,C1[C@@H]2CC3(CC1CC(C3)C2O)C(=O)[O-],,,,,,
128,1900129,(3R)-4-hydroxyadamantane-1-carboxylic acid,C1[C@@H]2CC3(CC1CC(C3)C2O)C(=O)O,,,,,,
129,1900130,2-methyl-3-nonyl-1H-imidazol-3-ium,CCCCCCCCC[N+]1=C(NC=C1)C,,,,,,
130,1900131,"1-[2-(Butylsulfanyl)-1,3-benzothiazol-6-yl]-3-phenylurea",CCCCSC1=NC2=C(S1)C=C(C=C2)NC(=O)NC3=CC=CC=C3,,,,,,
131,1900132,"3-[(5-bromo-2-hydroxyphenyl)methylideneamino]-8-methoxy-5H-pyrimido[5,4-b]indol-4-one",COC1=CC2=C(C=C1)NC3=C2N=CN(C3=O)N=CC4=C(C=CC(=C4)Br)O,,,,,,
132,1900133,"ethyl 1-{4-chloro-2-[(3,4,5-trimethoxyphenyl)carbonyl]phenyl}-2,5-dimethyl-1H-pyrrole-3-carboxylate",CCOC(=O)C1=C(N(C(=C1)C)C2=C(C=C(C=C2)Cl)C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C,,,,,,
133,1900134,ethyl 3-({(2Z)-3-[5-(4-chlorophenyl)furan-2-yl]-2-cyanoprop-2-enoyl}amino)benzoate,CCOC(=O)C1=CC(=CC=C1)NC(=O)/C(=C\C2=CC=C(O2)C3=CC=C(C=C3)Cl)/C#N,,,,,,
134,1900135,(E)-ethyl 3-(3-(5-(4-chlorophenyl)furan-2-yl)-2-cyanoacrylamido)benzoate,CCOC(=O)C1=CC(=CC=C1)NC(=O)/C(=C/C2=CC=C(O2)C3=CC=C(C=C3)Cl)/C#N,,,,,,
135,1900136,CID 1900136,C1=CC(=CC=C1/C(=C\[C@@H](C(Cl)(Cl)Cl)N2C=NC=N2)/N=O)N(O)O,,,,,,
136,1900137,CID 1900137,C1=CC(=CC=C1/C(=C\[C@H](C(Cl)(Cl)Cl)N2C=NC=N2)/N=O)N(O)O,,,,,,
137,1900138,N-[1-[4-[5-[4-[1-(hydroxyamino)ethenyl]phenoxy]pentoxy]phenyl]ethenyl]hydroxylamine,C=C(C1=CC=C(C=C1)OCCCCCOC2=CC=C(C=C2)C(=C)NO)NO,,,,,,
138,1900139,"6-(3,4-dichlorophenyl)-3-(furan-2-yl)-2H-[1,3]thiazolo[2,3-c][1,2,4]triazine",C1=COC(=C1)C2=CN3C(=CSC3=NN2)C4=CC(=C(C=C4)Cl)Cl,,,,,,
139,1900140,"(4E)-4-(4-bromobenzylidene)-3,4-dihydro-1-benzothiepin-5(2H)-one 1,1-dioxide",C\1CS(=O)(=O)C2=CC=CC=C2C(=O)/C1=C/C3=CC=C(C=C3)Br,,,,,,
140,1900141,CID 1900141,C\1CS(=O)(=O)C2=CC=CC=C2C(=O)/C1=C\C3=CC=C(C=C3)Br,,,,,,
141,1900142,"7-[2,6-dinitro-4-(trifluoromethyl)phenoxy]-4-phenyl-2H-chromen-2-one",C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3)OC4=C(C=C(C=C4[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],,,,,,
142,1900143,prop-2-enyl (E)-2-cyano-3-(4-methoxyphenyl)prop-2-enoate,COC1=CC=C(C=C1)/C=C(\C#N)/C(=O)OCC=C,,,,,,
143,1900144,prop-2-en-1-yl (2Z)-2-cyano-3-(4-methoxyphenyl)prop-2-enoate,COC1=CC=C(C=C1)/C=C(/C#N)\C(=O)OCC=C,,,,,,
144,1900145,"N-[(1Z,8E)-9-(hydroxyamino)-1,9-bis(4-methoxyphenyl)nona-1,8-dienyl]hydroxylamine",COC1=CC=C(C=C1)/C(=C\CCCCC/C=C(/C2=CC=C(C=C2)OC)\NO)/NO,,,,,,
145,1900146,"N-[(1E,8E)-9-(hydroxyamino)-1,9-bis(4-methoxyphenyl)nona-1,8-dienyl]hydroxylamine",COC1=CC=C(C=C1)/C(=C\CCCCC/C=C(/NO)\C2=CC=C(C=C2)OC)/NO,,,,,,
146,1900147,"[[Amino-(4-amino-1,2,5-oxadiazol-3-yl)methylidene]amino]-benzylideneazanium",C1=CC=C(C=C1)C=[NH+]N=C(C2=NON=C2N)N,,,,,,
147,1900148,"2-hydrazinyl-N-(6-methyl-1,3-benzothiazol-2-yl)-2-oxoacetamide",CC1=CC2=C(C=C1)N=C(S2)NC(=O)C(=O)NN,,,,,,
148,1900149,"(1S)-4-[2-(4-chlorophenyl)-2-oxoethyl]sulfanyl-2-oxo-3-azaspiro[5.5]undec-4-ene-1,5-dicarbonitrile",C1CCC2(CC1)[C@H](C(=O)NC(=C2C#N)SCC(=O)C3=CC=C(C=C3)Cl)C#N,,,,,,
149,1900150,"(1R)-4-[2-(4-chlorophenyl)-2-oxoethyl]sulfanyl-2-oxo-3-azaspiro[5.5]undec-4-ene-1,5-dicarbonitrile",C1CCC2(CC1)[C@@H](C(=O)NC(=C2C#N)SCC(=O)C3=CC=C(C=C3)Cl)C#N,,,,,,
150,1900151,CID 1900151,C/C(=C\[C@@]1(C(=CCC2=NON=C21)NO)O)/NO,,,,,,
151,1900152,N-[(S)-diphenoxyphosphoryl-(4-methoxyphenyl)methyl]aniline,COC1=CC=C(C=C1)[C@@H](NC2=CC=CC=C2)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4,,,,,,
152,1900153,N-[(R)-diphenoxyphosphoryl-(4-methoxyphenyl)methyl]aniline,COC1=CC=C(C=C1)[C@H](NC2=CC=CC=C2)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4,,,,,,
153,1900154,"6-(4-Acetylpiperazin-1-yl)-8-butyl-3,3-dimethyl-1,4-dihydrothiopyrano[3,4-c]pyridin-7-ium-5-carbonitrile",CCCCC1=[NH+]C(=C(C2=C1CSC(C2)(C)C)C#N)N3CCN(CC3)C(=O)C,,,,,,
154,1900155,"ethyl (2S)-3,3,3-trifluoro-2-hydroxy-2-[4-[methyl(phenylcarbamoyl)amino]phenyl]propanoate",CCOC(=O)[C@@](C1=CC=C(C=C1)N(C)C(=O)NC2=CC=CC=C2)(C(F)(F)F)O,,,,,,
155,1900156,"ethyl (2R)-3,3,3-trifluoro-2-hydroxy-2-[4-[methyl(phenylcarbamoyl)amino]phenyl]propanoate",CCOC(=O)[C@](C1=CC=C(C=C1)N(C)C(=O)NC2=CC=CC=C2)(C(F)(F)F)O,,,,,,
156,1900157,"2,2,3,3,4,4,4-heptafluoro-N'-(3-methylphenyl)butanehydrazide",CC1=CC(=CC=C1)NNC(=O)C(C(C(F)(F)F)(F)F)(F)F,,,,,,
157,1900158,CID 1900158,C[C@@H](C(=O)OCC1=CC=CC=C1)NC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
158,1900159,CID 1900159,C[C@H](C(=O)OCC1=CC=CC=C1)NC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
159,1900160,benzyl (2R)-2-[[(E)-2-benzamido-3-(furan-2-yl)prop-2-enoyl]amino]propanoate,C[C@H](C(=O)OCC1=CC=CC=C1)NC(=O)/C(=C\C2=CC=CO2)/NC(=O)C3=CC=CC=C3,,,,,,
160,1900161,CID 1900161,CC1=C(C2=CC=CC=C2N1C)C(=O)C[NH+]3CC[NH+](CC3)C(C4=CC=CC=C4)C5=CC=CC=C5,,,,,,
161,1900162,"1-(1,2-dimethyl-1H-indol-3-yl)-2-[4-(diphenylmethyl)piperazin-1-yl]ethanone",CC1=C(C2=CC=CC=C2N1C)C(=O)CN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5,,,,,,
162,1900163,CID 1900163,CN1C2=CC=CC=C2C(=O)C(=C1O)C(=O)NCCCO,,,,,,
163,1900164,CID 1900164,C/C=C\CSC1=[N+](C2=C(N1)N(C(=O)NC2=O)C)CCOC,,,,,,
164,1900165,CID 1900165,C/C=C/CSC1=[N+](C2=C(N1)N(C(=O)NC2=O)C)CCOC,,,,,,
165,1900166,CID 1900166,CN1C2=C(C(=O)N(C1=O)C)N3C(=C(SC3=N2)[NH+]=NC4=CC=C(C=C4)OC)O,,,,,,
166,1900167,"(Z)-7-(2-(4-methoxyphenyl)hydrazono)-1,3-dimethylthiazolo[2,3-f]purine-2,4,6(1H,3H,7H)-trione",CN1C2=C(C(=O)N(C1=O)C)N3C(=C(SC3=N2)N=NC4=CC=C(C=C4)OC)O,,,,,,
167,1900168,CID 1900168,C1=CC=C2C(=C1)N=C(C(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)Br)NC4=CC(=CC=C4)F,,,,,,
168,1900169,4-bromo-N-{3-[(3-fluorophenyl)amino]quinoxalin-2-yl}benzenesulfonamide,C1=CC=C2C(=C1)N=C(C(=N2)NS(=O)(=O)C3=CC=C(C=C3)Br)NC4=CC(=CC=C4)F,,,,,,
169,1900170,4-[Tert-butyl-[(4-methylphenyl)methyl]amino]-4-oxobutanoate,CC1=CC=C(C=C1)CN(C(=O)CCC(=O)[O-])C(C)(C)C,,,,,,
170,1900171,4-[Tert-butyl(4-methylbenzyl)amino]-4-oxobutanoic acid,CC1=CC=C(C=C1)CN(C(=O)CCC(=O)O)C(C)(C)C,,,,,,
171,1900172,"4-chloro-2-phenyl-6H-spiro[benzo[h]quinazoline-5,1'-cyclopentane]",C1CCC2(C1)CC3=CC=CC=C3C4=C2C(=NC(=N4)C5=CC=CC=C5)Cl,,,,,,
172,1900173,"(1S,3aR,6aS)-5-(3-fluorophenyl)-1-(2-methylphenyl)spiro[3a,6a-dihydro-1H-furo[3,4-c]pyrrole-3,2'-indene]-1',3',4,6-tetrone",CC1=CC=CC=C1[C@@H]2[C@@H]3[C@@H](C(=O)N(C3=O)C4=CC(=CC=C4)F)C5(O2)C(=O)C6=CC=CC=C6C5=O,,,,,,
173,1900174,Dithioantipyrylmethane,CC1=C(C(=S)N(N1C)C2=CC=CC=C2)CC3=C(N(N(C3=S)C4=CC=CC=C4)C)C,,,,,,
174,1900175,"2,6-Di-tert-butyl-4-(pentachlorobenzyl)phenol",CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CC2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,,,,,,
175,1900176,CID 1900176,COC1=CC=CC=C1C2=CC(=[NH+]C(=C2C#N)SCC(=O)C3=CC=CC=C3)C4=CC=CC=C4,,,,,,
176,1900177,4-(2-Methoxy-phenyl)-2-(2-oxo-2-phenyl-ethylsulfanyl)-6-phenyl-nicotinonitrile,COC1=CC=CC=C1C2=CC(=NC(=C2C#N)SCC(=O)C3=CC=CC=C3)C4=CC=CC=C4,,,,,,
177,1900178,(E)-3-(5-(2-bromophenyl)furan-2-yl)-2-(morpholine-4-carbonyl)acrylonitrile,C1COCCN1C(=O)/C(=C/C2=CC=C(O2)C3=CC=CC=C3Br)/C#N,,,,,,
178,1900179,(Z)-3-[5-(2-bromophenyl)furan-2-yl]-2-(morpholine-4-carbonyl)prop-2-enenitrile,C1COCCN1C(=O)/C(=C\C2=CC=C(O2)C3=CC=CC=C3Br)/C#N,,,,,,
179,1900180,"N'-(4-oxo-3-phenyl-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidin-2-yl)benzohydrazide",C1CCC2=C(C1)C3=C(S2)N=C(N(C3=O)C4=CC=CC=C4)NNC(=O)C5=CC=CC=C5,,,,,,
180,1900181,(2Z)-2-benzylidene-4-hydroxybutanehydrazide,C1=CC=C(C=C1)/C=C(/CCO)\C(=O)NN,,,,,,
181,1900182,"4-Amino-6-(4-bromophenyl)-11,13-dimethyl-8-thia-10-aza-3-azoniatricyclo[7.4.0.02,7]trideca-1(9),2(7),3,5,10,12-hexaene-5-carbonitrile",CC1=CC(=NC2=C1C3=C(S2)C(=C(C(=[NH+]3)N)C#N)C4=CC=C(C=C4)Br)C,,,,,,
182,1900183,C19H13BrN4S,CC1=CC(=NC2=C1C3=C(S2)C(=C(C(=N3)N)C#N)C4=CC=C(C=C4)Br)C,,,,,,
183,1900184,"8-O-ethyl 6-O-methyl (2Z,7R)-5-amino-3-oxo-7-(4-propan-2-ylphenyl)-2-[(4-propan-2-ylphenyl)methylidene]-7H-[1,3]thiazolo[3,2-a]pyridine-6,8-dicarboxylate",CCOC(=O)C1=C2N(C(=C([C@H]1C3=CC=C(C=C3)C(C)C)C(=O)OC)N)C(=O)/C(=C/C4=CC=C(C=C4)C(C)C)/S2,,,,,,
184,1900185,"8-O-ethyl 6-O-methyl (2E,7R)-5-amino-3-oxo-7-(4-propan-2-ylphenyl)-2-[(4-propan-2-ylphenyl)methylidene]-7H-[1,3]thiazolo[3,2-a]pyridine-6,8-dicarboxylate",CCOC(=O)C1=C2N(C(=C([C@H]1C3=CC=C(C=C3)C(C)C)C(=O)OC)N)C(=O)/C(=C\C4=CC=C(C=C4)C(C)C)/S2,,,,,,
185,1900186,"8-O-ethyl 6-O-methyl (2Z,7S)-5-amino-3-oxo-7-(4-propan-2-ylphenyl)-2-[(4-propan-2-ylphenyl)methylidene]-7H-[1,3]thiazolo[3,2-a]pyridine-6,8-dicarboxylate",CCOC(=O)C1=C2N(C(=C([C@@H]1C3=CC=C(C=C3)C(C)C)C(=O)OC)N)C(=O)/C(=C/C4=CC=C(C=C4)C(C)C)/S2,,,,,,
186,1900187,"8-O-ethyl 6-O-methyl (2E,7S)-5-amino-3-oxo-7-(4-propan-2-ylphenyl)-2-[(4-propan-2-ylphenyl)methylidene]-7H-[1,3]thiazolo[3,2-a]pyridine-6,8-dicarboxylate",CCOC(=O)C1=C2N(C(=C([C@@H]1C3=CC=C(C=C3)C(C)C)C(=O)OC)N)C(=O)/C(=C\C4=CC=C(C=C4)C(C)C)/S2,,,,,,
187,1900188,CID 1900188,CC(=O)C1=C([C@H]2[C@@H](C1=O)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)O,,,,,,
188,1900189,CID 1900189,CC(=O)C1=C([C@H]2[C@@H](C1=O)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)O,,,,,,
189,1900190,2-[2-(4-Methylphenyl)-2-oxoethyl]isoquinolinium,CC1=CC=C(C=C1)C(=O)C[N+]2=CC3=CC=CC=C3C=C2,,,,,,
190,1900191,"[(2S)-2-acetamido-3-ethoxy-1,1,1-trifluoro-3-oxopropan-2-yl]-[2-(2-fluorophenyl)ethyl]azanium",CCOC(=O)[C@@](C(F)(F)F)([NH2+]CCC1=CC=CC=C1F)NC(=O)C,,,,,,
191,1900192,"ethyl (2R)-2-acetamido-3,3,3-trifluoro-2-[2-(2-fluorophenyl)ethylamino]propanoate",CCOC(=O)[C@@](C(F)(F)F)(NCCC1=CC=CC=C1F)NC(=O)C,,,,,,
192,1900193,"[(2R)-2-acetamido-3-ethoxy-1,1,1-trifluoro-3-oxopropan-2-yl]-[2-(2-fluorophenyl)ethyl]azanium",CCOC(=O)[C@](C(F)(F)F)([NH2+]CCC1=CC=CC=C1F)NC(=O)C,,,,,,
193,1900194,"ethyl (2S)-2-acetamido-3,3,3-trifluoro-2-[2-(2-fluorophenyl)ethylamino]propanoate",CCOC(=O)[C@](C(F)(F)F)(NCCC1=CC=CC=C1F)NC(=O)C,,,,,,
194,1900195,"(3R,5S)-1-benzyl-4,4-dimethyl-3,5-dinitropiperidin-1-ium",CC1([C@@H](C[NH+](C[C@@H]1[N+](=O)[O-])CC2=CC=CC=C2)[N+](=O)[O-])C,,,,,,
195,1900196,"(3S,5R)-1-benzyl-4,4-dimethyl-3,5-dinitropiperidine",CC1([C@@H](CN(C[C@@H]1[N+](=O)[O-])CC2=CC=CC=C2)[N+](=O)[O-])C,,,,,,
196,1900197,"(3R,5R)-1-benzyl-4,4-dimethyl-3,5-dinitropiperidin-1-ium",CC1([C@H](C[NH+](C[C@@H]1[N+](=O)[O-])CC2=CC=CC=C2)[N+](=O)[O-])C,,,,,,
197,1900198,"(3R,5R)-1-benzyl-4,4-dimethyl-3,5-dinitropiperidine",CC1([C@H](CN(C[C@@H]1[N+](=O)[O-])CC2=CC=CC=C2)[N+](=O)[O-])C,,,,,,
198,1900199,"(3S,5S)-1-benzyl-4,4-dimethyl-3,5-dinitropiperidin-1-ium",CC1([C@@H](C[NH+](C[C@H]1[N+](=O)[O-])CC2=CC=CC=C2)[N+](=O)[O-])C,,,,,,
199,1900200,"(3S,5S)-1-benzyl-4,4-dimethyl-3,5-dinitropiperidine",CC1([C@@H](CN(C[C@H]1[N+](=O)[O-])CC2=CC=CC=C2)[N+](=O)[O-])C,,,,,,
200,1900201,2-[(2-Pentoxybenzoyl)amino]acetate,CCCCCOC1=CC=CC=C1C(=O)NCC(=O)[O-],,,,,,
201,1900202,"(4aR,8aR)-2-propylsulfanylspiro[4a,5,6,7,8,8a-hexahydro-1,3-benzoxazine-4,1'-cyclohexane]",CCCSC1=NC2(CCCCC2)[C@H]3CCCC[C@H]3O1,,,,,,
202,1900203,"(4aR,8aS)-2-propylsulfanylspiro[4a,5,6,7,8,8a-hexahydro-1,3-benzoxazine-4,1'-cyclohexane]",CCCSC1=NC2(CCCCC2)[C@H]3CCCC[C@@H]3O1,,,,,,
203,1900204,"(4aS,8aR)-2-propylsulfanylspiro[4a,5,6,7,8,8a-hexahydro-1,3-benzoxazine-4,1'-cyclohexane]",CCCSC1=NC2(CCCCC2)[C@@H]3CCCC[C@H]3O1,,,,,,
204,1900205,"(4aS,8aS)-2-propylsulfanylspiro[4a,5,6,7,8,8a-hexahydro-1,3-benzoxazine-4,1'-cyclohexane]",CCCSC1=NC2(CCCCC2)[C@@H]3CCCC[C@@H]3O1,,,,,,
205,1900206,"ethyl (2R)-2-anilino-2-(ethoxycarbonylamino)-3,3,3-trifluoropropanoate",CCOC(=O)[C@@](C(F)(F)F)(NC1=CC=CC=C1)NC(=O)OCC,,,,,,
206,1900207,"ethyl (2S)-2-anilino-2-(ethoxycarbonylamino)-3,3,3-trifluoropropanoate",CCOC(=O)[C@](C(F)(F)F)(NC1=CC=CC=C1)NC(=O)OCC,,,,,,
207,1900208,"methyl 2-[[(12S)-3-amino-12-ethyl-12-methyl-11-oxa-8-thia-4,6-diazatricyclo[7.4.0.02,7]trideca-1(9),2,4,6-tetraen-5-yl]sulfanyl]acetate",CC[C@]1(CC2=C(CO1)SC3=NC(=NC(=C23)N)SCC(=O)OC)C,,,,,,
208,1900209,"methyl 2-[[(12R)-3-amino-12-ethyl-12-methyl-11-oxa-8-thia-4,6-diazatricyclo[7.4.0.02,7]trideca-1(9),2,4,6-tetraen-5-yl]sulfanyl]acetate",CC[C@@]1(CC2=C(CO1)SC3=NC(=NC(=C23)N)SCC(=O)OC)C,,,,,,
209,1900210,CID 1900210,CC(C)SC1=[N+](C2=C(N1)N(C(=O)NC2=O)C)CCOC,,,,,,
210,1900211,CID 1900211,CC[NH+]1CC=C2[C@@H](C1)[C@H](C(C(=C2C#N)N)(C#N)C#N)C3=CC=C(C=C3)OC,,,,,,
211,1900212,"(8S,8aS)-6-amino-2-ethyl-8-(4-methoxyphenyl)-1,3,8,8a-tetrahydroisoquinoline-5,7,7-tricarbonitrile",CCN1CC=C2[C@@H](C1)[C@H](C(C(=C2C#N)N)(C#N)C#N)C3=CC=C(C=C3)OC,,,,,,
212,1900213,"1-(4-Chlorobenzyl)-2,2,4,7-tetramethyl-1,2-dihydroquinoline",CC1=CC2=C(C=C1)C(=CC(N2CC3=CC=C(C=C3)Cl)(C)C)C,,,,,,
213,1900214,CID 1900214,CC1([C@H](N(C(=O)N1CC2=CC=CC=C2)C3=CC=CC=C3)N(C(=O)NC4=CC=CC=C4)[O-])C,,,,,,
214,1900215,CID 1900215,CC1([C@@H](N(C(=O)N1CC2=CC=CC=C2)C3=CC=CC=C3)N(C(=O)NC4=CC=CC=C4)[O-])C,,,,,,
215,1900216,CID 1900216,C[C@]1(CO1)C(=O)/C(=C\C2=CC=C(C=C2)Cl)/Br,,,,,,
216,1900217,CID 1900217,C[C@@]1(CO1)C(=O)/C(=C\C2=CC=C(C=C2)Cl)/Br,,,,,,
217,1900218,"ethyl (2R)-3,3,3-trifluoro-2-[(4-methoxybenzoyl)amino]-2-[3-(trifluoromethyl)anilino]propanoate",CCOC(=O)[C@@](C(F)(F)F)(NC1=CC=CC(=C1)C(F)(F)F)NC(=O)C2=CC=C(C=C2)OC,,,,,,
218,1900219,"ethyl (2S)-3,3,3-trifluoro-2-[(4-methoxybenzoyl)amino]-2-[3-(trifluoromethyl)anilino]propanoate",CCOC(=O)[C@](C(F)(F)F)(NC1=CC=CC(=C1)C(F)(F)F)NC(=O)C2=CC=C(C=C2)OC,,,,,,
219,1900220,"4-Methoxy-1,2,5-oxadiazol-3-ol",COC1=NONC1=O,,,,,,
220,1900221,"Benzamide, 3-chloro-N-[2,2,2-trifluoro-1-[(2-fluorophenyl)amino]-1-(trifluoromethyl)ethyl]-",C1=CC=C(C(=C1)NC(C(F)(F)F)(C(F)(F)F)NC(=O)C2=CC(=CC=C2)Cl)F,,,,,,
221,1900222,"8-Ethyl-3,3-dimethyl-6-[4-(4-methylphenyl)sulfonylpiperazin-1-yl]-1,4-dihydrothiopyrano[3,4-c]pyridin-7-ium-5-carbonitrile",CCC1=[NH+]C(=C(C2=C1CSC(C2)(C)C)C#N)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C,,,,,,
222,1900223,"methyl (2S)-2-[4-[(4-chlorobenzoyl)amino]phenyl]-3,3,3-trifluoro-2-hydroxypropanoate",COC(=O)[C@@](C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)Cl)(C(F)(F)F)O,,,,,,
223,1900224,"methyl (2R)-2-[4-[(4-chlorobenzoyl)amino]phenyl]-3,3,3-trifluoro-2-hydroxypropanoate",COC(=O)[C@](C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)Cl)(C(F)(F)F)O,,,,,,
224,1900225,1-anthracen-1-yl-N-carbazol-9-ylmethanimine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3C=NN4C5=CC=CC=C5C6=CC=CC=C64,,,,,,
225,1900226,CID 1900226,CC1=CC=C(C=C1)C(=O)CSC2=C(C(=CC(=[NH+]2)C3=CC=CC=C3)C4=CC=CC=C4OC)C#N,,,,,,
226,1900227,4-(2-Methoxyphenyl)-2-{[2-(4-methylphenyl)-2-oxoethyl]sulfanyl}-6-phenylnicotinonitrile,CC1=CC=C(C=C1)C(=O)CSC2=C(C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4OC)C#N,,,,,,
227,1900228,"2-Amino-4-ethyl-6-prop-2-enylsulfanylpyridin-1-ium-3,5-dicarbonitrile",CCC1=C(C(=[NH+]C(=C1C#N)SCC=C)N)C#N,,,,,,
228,1900229,"2-Amino-4-ethyl-6-(prop-2-en-1-ylsulfanyl)pyridine-3,5-dicarbonitrile",CCC1=C(C(=NC(=C1C#N)SCC=C)N)C#N,,,,,,
229,1900230,"1-[(3S)-3-(1,3-benzodioxol-5-yl)-4-tert-butyl-2-(4-chlorophenyl)-3H-1,2,4-triazol-5-yl]ethanone",CC(=O)C1=NN([C@H](N1C(C)(C)C)C2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)Cl,,,,,,
230,1900231,"1-[(3R)-3-(1,3-benzodioxol-5-yl)-4-tert-butyl-2-(4-chlorophenyl)-3H-1,2,4-triazol-5-yl]ethanone",CC(=O)C1=NN([C@@H](N1C(C)(C)C)C2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)Cl,,,,,,
231,1900232,CID 1900232,CC[NH+](CC)CC[NH+]=C1C2=C(C3=C(S2)N=C(C4=C3CC(OC4)(C)C)C5=CC=CC=C5)NC=N1,,,,,,
